transaction_amount,customer_payment_history,previous_success_rate,previous_failure_count,failure_type,retry_count,customer_age_days,subscription_status,time_since_failure,payment_method,customer_segment,invoice_age,previous_recovery_success,recovered
5880.06,1,0.7147,1,insufficient_funds,0,170,active,5.5,card,starter,5.5,1,1
10539.92,3,0.8218,5,authentication_failed,0,59,trialing,2.4,card,enterprise,16.2,0,1
3030.56,4,0.8622,2,gateway_timeout,4,314,active,7.2,wallet,starter,1.8,0,1
2861.63,13,0.8014,2,insufficient_funds,1,238,active,0.7,upi,regular,4.8,1,1
7424.82,0,0.6536,2,insufficient_funds,0,249,active,4.3,card,starter,19.7,0,0
4568.0,10,0.6884,0,insufficient_funds,3,318,canceled,0.3,upi,starter,4.7,1,1
568.27,11,0.7068,1,insufficient_funds,0,60,past_due,0.7,card,enterprise,9.4,0,0
11333.31,10,0.6699,4,network_error,1,210,active,2.9,upi,starter,21.4,0,1
356.33,13,0.4596,2,network_error,2,205,active,1.0,card,enterprise,12.3,1,1
7099.5,1,0.6839,4,insufficient_funds,3,268,past_due,3.1,upi,regular,11.4,1,1
7310.52,8,0.7055,1,card_expired,0,380,active,4.9,upi,regular,6.7,0,1
15499.87,26,0.4597,1,insufficient_funds,1,576,paused,4.2,wallet,regular,2.9,0,1
478.27,8,0.7548,1,authentication_failed,2,33,active,6.2,card,vip,3.7,1,1
4742.32,8,0.5441,1,authentication_failed,1,32,canceled,1.3,wallet,regular,0.6,0,1
2991.69,12,0.4024,1,gateway_timeout,0,31,trialing,12.0,card,regular,1.6,1,0
2207.11,3,0.7983,1,authentication_failed,1,557,active,2.2,upi,regular,1.5,1,1
673.3,11,0.8903,0,insufficient_funds,3,106,active,0.4,card,vip,3.0,1,1
4335.15,23,0.956,1,insufficient_funds,3,276,paused,5.3,wallet,regular,6.3,0,0
3460.42,0,0.8632,2,insufficient_funds,2,114,active,4.3,upi,enterprise,0.9,0,1
752.17,19,0.8893,1,network_error,0,162,trialing,1.8,card,enterprise,4.5,0,1
4940.06,2,0.6117,2,insufficient_funds,0,244,past_due,2.7,netbanking,regular,12.5,0,0
6896.16,5,0.7159,0,gateway_timeout,0,138,active,6.6,upi,regular,2.1,0,1
7489.56,18,0.846,2,insufficient_funds,0,24,paused,5.3,upi,regular,2.4,0,0
11989.07,16,0.819,1,gateway_timeout,0,216,active,0.5,card,regular,0.8,0,1
2833.68,21,0.7889,2,insufficient_funds,0,542,active,0.8,netbanking,regular,5.4,0,1
15495.79,26,0.7537,1,insufficient_funds,0,181,past_due,2.2,card,vip,3.9,1,1
10228.33,5,0.5862,0,card_expired,1,598,active,2.9,upi,regular,7.0,1,1
1958.45,10,0.8366,3,insufficient_funds,0,217,active,11.7,card,starter,16.9,0,0
1067.5,4,0.8095,2,card_expired,5,279,paused,0.4,wallet,regular,6.6,1,1
3058.09,4,0.3563,0,authentication_failed,1,95,active,1.4,card,starter,1.0,0,0
2769.98,5,0.9455,2,gateway_timeout,1,136,active,2.5,upi,starter,7.2,0,1
4486.8,12,0.731,1,insufficient_funds,4,234,active,24.0,upi,regular,8.8,0,1
4577.98,6,0.5949,4,gateway_timeout,2,397,unpaid,5.6,card,regular,7.2,1,1
7131.21,15,0.8277,2,card_expired,2,317,active,8.3,upi,regular,15.9,1,1
3765.63,12,0.7845,2,insufficient_funds,4,267,past_due,1.7,upi,enterprise,0.8,0,1
753.67,0,0.7084,3,card_expired,2,750,active,3.3,upi,regular,1.9,1,1
9969.91,9,0.7924,1,authentication_failed,3,12,active,9.5,upi,regular,2.1,1,1
2053.61,5,0.6406,1,insufficient_funds,3,557,active,3.5,card,regular,5.2,1,1
17953.85,5,0.9768,1,card_expired,1,140,canceled,6.1,upi,regular,7.3,0,0
827.02,16,0.4823,2,insufficient_funds,0,50,active,3.8,card,regular,2.0,0,1
16080.42,7,0.5193,2,card_expired,2,29,active,4.9,card,regular,20.0,0,0
677.12,20,0.6384,2,insufficient_funds,2,983,active,0.6,netbanking,enterprise,9.1,1,1
1513.56,11,0.7488,2,gateway_timeout,1,779,active,4.0,card,enterprise,2.8,0,1
438.5,7,0.9065,3,gateway_timeout,2,1119,active,2.3,card,regular,0.8,1,1
6305.82,13,0.7158,0,authentication_failed,3,230,trialing,1.1,upi,regular,2.8,0,1
9695.57,0,0.4678,2,card_expired,1,177,canceled,0.5,upi,regular,6.8,0,0
3046.43,0,0.9257,2,insufficient_funds,1,280,past_due,0.9,wallet,regular,1.5,0,0
13391.83,0,0.6481,4,card_expired,3,101,active,5.6,netbanking,enterprise,2.4,1,1
4661.64,5,0.7671,1,authentication_failed,1,94,past_due,4.0,upi,regular,0.8,1,1
5171.36,2,0.3209,1,insufficient_funds,2,205,active,2.0,upi,enterprise,9.6,0,1
9535.19,39,0.7355,1,authentication_failed,2,508,paused,3.9,upi,regular,9.5,0,1
1960.57,7,0.7706,0,card_expired,0,814,past_due,6.5,upi,regular,1.3,1,1
2386.84,10,0.9736,0,insufficient_funds,5,105,active,8.0,upi,enterprise,3.7,1,1
12019.75,3,0.6955,0,gateway_timeout,2,574,active,1.7,netbanking,enterprise,0.2,0,1
11761.33,3,0.8563,2,authentication_failed,2,35,active,2.0,card,vip,11.7,1,1
18950.11,3,0.7947,1,insufficient_funds,0,38,active,2.0,card,enterprise,10.3,0,1
11805.7,11,0.774,0,card_expired,0,772,trialing,2.1,card,regular,6.5,1,1
881.23,6,0.7307,0,authentication_failed,0,677,past_due,0.8,card,regular,21.7,0,1
8878.53,6,0.838,0,gateway_timeout,0,32,active,17.3,wallet,regular,8.8,1,1
2836.8,8,0.8105,2,authentication_failed,3,610,past_due,0.6,card,starter,1.8,1,1
23643.5,13,0.6601,2,insufficient_funds,2,165,trialing,0.6,netbanking,regular,2.7,0,0
3395.96,0,0.7356,2,network_error,0,455,active,5.5,upi,regular,10.6,1,1
4235.34,14,0.4273,1,insufficient_funds,0,87,past_due,0.8,card,regular,3.8,1,1
3972.72,7,0.8978,0,authentication_failed,0,306,trialing,0.8,card,starter,7.7,1,1
2141.1,10,0.8922,1,insufficient_funds,1,529,unpaid,2.1,card,regular,1.4,0,1
589.93,3,0.5936,0,insufficient_funds,1,401,canceled,11.1,upi,enterprise,3.7,0,0
11500.08,4,0.5689,1,insufficient_funds,0,110,canceled,0.8,wallet,regular,3.0,0,0
8314.54,2,0.7299,3,gateway_timeout,0,22,trialing,8.7,card,regular,0.1,0,1
951.36,36,0.9629,2,insufficient_funds,0,478,active,9.3,card,regular,0.6,0,1
7697.72,6,0.8213,2,authentication_failed,1,118,past_due,0.1,upi,enterprise,5.8,1,0
5115.45,52,0.648,0,authentication_failed,1,228,active,1.1,card,starter,6.3,1,1
2830.91,6,0.4438,0,card_expired,1,4,active,2.3,card,regular,2.3,0,1
1665.29,2,0.5043,1,gateway_timeout,1,868,active,1.1,card,enterprise,0.6,1,1
10020.89,6,0.6442,1,gateway_timeout,4,37,past_due,0.5,upi,starter,0.1,1,1
6223.0,0,0.75,0,network_error,2,262,active,2.5,upi,regular,6.1,0,1
4167.49,22,0.6097,1,authentication_failed,1,414,active,1.4,card,regular,4.5,0,1
4902.51,16,0.5473,2,card_expired,1,29,active,0.4,upi,regular,5.5,0,1
677.41,12,0.9851,0,card_expired,1,212,active,2.2,upi,regular,0.9,0,1
3411.51,8,0.5474,0,card_expired,0,820,active,7.7,card,regular,0.6,1,1
1276.5,8,0.8403,1,insufficient_funds,3,600,active,3.2,upi,regular,3.0,1,1
1368.39,54,0.4416,1,card_expired,1,80,active,2.6,wallet,starter,1.1,0,0
5613.26,3,0.6959,1,authentication_failed,1,813,active,4.2,upi,regular,2.9,1,1
12310.01,14,0.6726,1,insufficient_funds,0,831,unpaid,1.1,card,vip,7.9,0,1
2785.53,8,0.8471,1,insufficient_funds,0,152,active,1.2,card,starter,1.1,1,0
1364.39,35,0.7818,1,gateway_timeout,4,43,active,1.5,card,starter,2.1,1,1
5431.24,16,0.8981,1,insufficient_funds,0,18,canceled,3.2,upi,regular,7.3,0,1
10446.97,61,0.5892,1,insufficient_funds,0,150,active,1.7,upi,enterprise,2.6,1,1
7097.96,8,0.5596,2,authentication_failed,1,193,active,4.9,card,regular,4.2,1,1
10353.53,2,0.7401,1,insufficient_funds,0,76,active,1.3,card,enterprise,1.2,1,1
4045.33,6,0.6044,0,insufficient_funds,0,1,past_due,4.1,card,regular,10.2,1,0
7169.14,11,0.4024,0,gateway_timeout,5,37,past_due,0.1,upi,enterprise,1.9,0,0
954.49,14,0.9205,3,gateway_timeout,1,69,active,4.4,upi,regular,3.1,0,1
2340.66,0,0.8561,3,network_error,1,94,paused,4.1,card,enterprise,1.1,1,1
2667.79,6,0.4673,2,gateway_timeout,1,135,active,7.0,card,regular,1.2,1,1
3779.99,2,0.9774,1,insufficient_funds,2,317,active,4.8,upi,regular,2.9,0,1
13430.76,19,0.3797,0,authentication_failed,2,382,active,0.2,netbanking,enterprise,1.1,1,1
10569.15,1,0.4921,2,authentication_failed,1,108,past_due,7.9,card,regular,25.0,1,0
922.39,10,0.8405,2,insufficient_funds,0,632,active,0.8,card,regular,4.1,0,1
1148.48,2,0.6077,5,network_error,0,49,active,3.1,card,regular,0.3,0,1
2413.04,4,0.8146,1,insufficient_funds,1,98,active,1.3,netbanking,regular,0.5,0,1
1917.69,26,0.5229,3,authentication_failed,2,39,paused,0.1,card,regular,3.1,0,1
4969.59,2,0.7486,4,authentication_failed,0,280,past_due,0.5,netbanking,starter,0.3,0,0
11853.69,0,0.7248,1,network_error,3,62,past_due,0.6,upi,starter,6.9,0,1
16589.35,0,0.8448,0,network_error,2,286,active,3.2,card,regular,6.1,1,1
5500.85,6,0.8291,1,network_error,0,11,active,7.6,card,enterprise,7.1,1,1
9305.71,9,0.6171,0,network_error,1,59,active,14.1,card,enterprise,7.0,0,1
3924.33,3,0.5832,0,insufficient_funds,0,165,active,9.0,upi,enterprise,1.0,0,1
1368.03,11,0.8373,1,authentication_failed,0,375,past_due,2.4,upi,enterprise,11.2,0,1
3918.92,0,0.9231,2,insufficient_funds,1,44,active,14.2,upi,regular,9.1,0,1
4249.33,18,0.7403,2,card_expired,0,61,paused,0.2,upi,regular,3.9,1,1
6982.85,16,0.6794,0,authentication_failed,2,236,canceled,7.0,card,regular,1.4,0,0
1441.56,40,0.7604,0,gateway_timeout,0,424,trialing,1.4,upi,regular,11.7,1,1
2496.79,26,0.5408,3,insufficient_funds,2,207,past_due,10.0,upi,regular,7.3,1,1
2463.0,4,0.7184,7,insufficient_funds,0,239,past_due,5.0,card,vip,0.0,1,1
16224.81,4,0.481,0,insufficient_funds,1,984,past_due,5.4,wallet,enterprise,2.5,1,1
3134.44,13,0.7908,0,gateway_timeout,3,395,canceled,1.7,netbanking,enterprise,2.4,1,1
7234.4,1,0.6087,2,insufficient_funds,0,154,active,0.3,card,regular,4.5,1,1
7147.73,3,0.7371,0,gateway_timeout,0,23,active,1.5,card,regular,1.5,0,1
1743.13,1,0.6661,0,authentication_failed,2,535,active,3.2,card,vip,11.4,0,1
4441.64,5,0.4489,0,insufficient_funds,0,416,active,9.8,card,enterprise,0.8,1,1
11435.89,7,0.8064,0,insufficient_funds,0,140,past_due,7.9,netbanking,enterprise,1.5,1,1
3423.67,2,0.7588,1,network_error,4,404,canceled,2.3,upi,regular,1.4,0,1
14712.8,0,0.8566,0,gateway_timeout,0,326,canceled,0.2,netbanking,enterprise,0.8,1,0
1406.91,12,0.8345,0,authentication_failed,3,56,past_due,6.0,card,starter,2.2,0,1
585.26,0,0.3578,1,authentication_failed,0,49,canceled,11.1,card,regular,1.3,1,1
11302.9,34,0.771,1,insufficient_funds,1,381,canceled,4.4,card,enterprise,3.6,0,1
9608.9,2,0.634,0,insufficient_funds,3,206,active,0.3,card,regular,13.9,0,0
24724.54,10,0.7876,3,card_expired,0,148,active,0.1,card,regular,0.2,1,1
5887.7,5,0.8645,0,network_error,2,116,trialing,11.6,card,starter,7.6,0,1
13998.4,0,0.7497,0,authentication_failed,0,318,paused,9.6,card,regular,8.9,0,1
8970.85,6,0.764,2,insufficient_funds,0,130,active,0.4,upi,vip,0.4,0,1
9503.18,6,0.4095,2,insufficient_funds,0,4,trialing,2.5,wallet,starter,2.2,1,1
4409.88,18,0.5402,2,insufficient_funds,0,94,active,0.6,netbanking,starter,9.8,1,1
2609.28,12,0.8846,2,gateway_timeout,0,590,active,2.3,card,regular,4.4,1,1
13832.96,0,0.4941,1,authentication_failed,1,116,active,1.4,wallet,regular,4.0,1,0
3029.2,2,0.8535,0,network_error,0,11,past_due,5.8,netbanking,regular,2.0,1,1
4069.83,3,0.8384,8,insufficient_funds,1,328,canceled,13.5,upi,enterprise,0.4,1,0
3153.98,1,0.7119,5,insufficient_funds,1,81,active,0.5,upi,vip,1.9,1,1
4359.96,5,0.8626,5,network_error,0,16,past_due,2.4,card,regular,0.2,0,1
3379.16,39,0.5021,1,authentication_failed,0,401,active,7.0,upi,regular,1.9,1,1
445.78,6,0.7182,3,insufficient_funds,0,2,active,7.4,netbanking,starter,13.0,1,1
10887.4,12,0.7009,1,insufficient_funds,1,44,canceled,1.7,upi,starter,8.5,1,0
3138.48,10,0.7418,0,insufficient_funds,0,56,trialing,3.2,upi,enterprise,1.0,0,1
4645.12,18,0.8297,1,network_error,0,292,active,5.0,card,enterprise,2.7,0,1
949.39,2,0.4701,2,insufficient_funds,4,30,active,14.9,netbanking,regular,7.5,0,1
216.97,13,0.6564,4,network_error,4,306,active,5.7,upi,starter,16.6,0,1
1607.11,20,0.7764,4,insufficient_funds,0,96,active,5.3,netbanking,regular,4.2,1,1
6296.89,1,0.4354,0,network_error,2,180,active,8.8,card,regular,1.8,0,1
722.33,4,0.855,0,card_expired,0,424,active,8.3,card,regular,3.8,1,0
12178.3,33,0.5481,1,insufficient_funds,3,146,active,1.2,upi,enterprise,15.6,0,1
1410.5,14,0.5557,3,insufficient_funds,0,42,paused,7.2,upi,enterprise,6.4,0,1
1344.51,3,0.4817,0,network_error,2,37,active,0.8,upi,vip,0.0,0,1
1201.46,7,0.5257,1,gateway_timeout,1,122,active,0.8,wallet,enterprise,6.5,0,1
270.4,4,0.7567,2,card_expired,1,42,active,0.4,upi,regular,6.1,0,1
7587.78,6,0.7388,3,authentication_failed,0,249,active,4.0,upi,starter,8.0,1,1
10598.59,4,0.5569,0,insufficient_funds,1,227,trialing,1.6,upi,regular,6.6,0,0
4961.7,3,0.8349,3,card_expired,0,311,active,0.9,card,regular,1.6,1,1
1242.51,10,0.7428,1,gateway_timeout,4,232,active,1.5,upi,enterprise,20.4,0,1
1879.31,14,0.983,3,authentication_failed,1,112,active,3.9,card,regular,5.0,1,1
3430.62,19,0.6864,0,gateway_timeout,0,228,active,13.8,upi,regular,9.2,0,1
15633.31,1,0.9047,1,insufficient_funds,0,501,active,0.6,card,enterprise,0.0,0,1
1620.78,16,0.679,1,network_error,0,11,active,1.2,upi,starter,1.6,1,1
6777.24,2,0.6289,1,insufficient_funds,2,25,active,4.7,upi,regular,11.0,1,1
3094.17,5,0.496,2,gateway_timeout,5,957,unpaid,0.9,upi,enterprise,0.3,1,0
1968.02,21,0.926,1,authentication_failed,1,366,active,9.7,card,enterprise,1.8,0,1
3243.26,5,0.8559,3,authentication_failed,2,19,past_due,3.4,netbanking,regular,0.3,1,1
569.35,2,0.625,2,insufficient_funds,1,703,canceled,3.6,wallet,regular,0.7,1,0
8214.48,1,0.5343,0,insufficient_funds,1,714,active,12.3,netbanking,starter,3.0,0,0
1593.95,6,0.9172,1,insufficient_funds,0,284,active,5.1,upi,enterprise,2.1,0,1
6662.42,13,0.7452,1,insufficient_funds,3,629,active,2.1,upi,regular,13.4,0,1
553.98,55,0.8335,1,insufficient_funds,2,105,active,4.3,card,regular,1.7,1,1
15716.43,14,0.7124,2,insufficient_funds,3,130,past_due,0.5,card,enterprise,6.9,0,1
1272.25,19,0.8028,1,authentication_failed,0,146,active,4.2,netbanking,enterprise,0.8,1,1
10916.9,13,0.6989,2,insufficient_funds,0,619,trialing,4.9,upi,regular,0.0,1,1
8489.81,21,0.6505,1,insufficient_funds,0,708,past_due,0.8,card,regular,2.8,0,0
17388.26,0,0.7014,1,card_expired,0,227,canceled,5.3,card,enterprise,5.6,1,0
3449.39,25,0.7314,5,insufficient_funds,3,590,active,0.4,card,enterprise,7.1,1,1
6698.7,4,0.6915,3,insufficient_funds,3,485,trialing,0.9,upi,vip,0.3,0,1
2515.82,24,0.6047,3,insufficient_funds,1,139,trialing,2.5,card,regular,4.5,0,0
1218.96,0,0.8172,2,authentication_failed,0,304,active,5.0,card,regular,1.0,1,1
3126.63,11,0.8098,0,card_expired,4,51,active,3.8,upi,enterprise,3.6,1,1
1106.1,12,0.6215,1,insufficient_funds,0,41,past_due,0.8,upi,starter,11.1,1,1
20299.33,54,0.5421,1,authentication_failed,2,284,active,0.2,upi,enterprise,0.2,1,1
705.99,13,0.5535,0,insufficient_funds,0,144,active,2.2,card,vip,4.7,0,1
4648.39,4,0.7548,3,insufficient_funds,1,298,past_due,4.4,card,regular,2.9,1,1
5123.7,7,0.9708,0,authentication_failed,2,396,trialing,1.7,upi,regular,0.4,0,1
4061.81,4,0.6223,2,gateway_timeout,0,136,active,1.7,upi,enterprise,8.5,0,1
5626.3,2,0.6357,3,authentication_failed,1,757,paused,3.7,upi,regular,18.9,1,1
817.51,2,0.6604,0,insufficient_funds,1,617,active,2.7,card,regular,8.3,0,1
4248.61,2,0.6167,0,network_error,0,26,trialing,9.0,upi,regular,1.5,0,1
1892.86,7,0.7162,2,insufficient_funds,4,37,paused,2.2,card,enterprise,1.8,0,0
14281.75,22,0.6242,0,authentication_failed,1,36,active,0.8,upi,starter,6.4,0,1
7378.93,23,0.5273,2,gateway_timeout,1,188,past_due,0.7,upi,regular,4.8,0,0
18170.48,0,0.9229,6,insufficient_funds,1,159,active,0.1,card,starter,2.1,1,1
391.4,0,0.9519,3,insufficient_funds,2,538,active,1.1,card,regular,1.4,0,1
1878.3,2,0.894,1,insufficient_funds,0,116,active,3.9,card,regular,2.1,1,1
1287.19,2,0.8359,0,network_error,0,153,trialing,1.1,upi,enterprise,7.0,0,1
256.09,0,0.6486,2,network_error,0,530,past_due,2.5,card,regular,8.2,1,1
1587.51,4,0.823,3,insufficient_funds,5,201,trialing,0.2,upi,vip,2.1,1,1
5878.08,8,0.6332,0,insufficient_funds,0,230,active,1.7,netbanking,starter,4.4,1,0
1513.9,8,0.915,3,insufficient_funds,1,32,active,3.9,upi,regular,0.3,1,1
3756.59,7,0.5958,2,card_expired,1,8,active,7.6,card,regular,2.2,1,1
11138.17,3,0.8774,0,insufficient_funds,2,389,active,0.8,upi,starter,3.8,0,1
6116.9,11,0.8689,2,insufficient_funds,0,86,past_due,0.8,card,regular,12.8,1,1
2709.57,16,0.9213,0,gateway_timeout,0,175,active,2.8,wallet,regular,0.3,0,1
2529.81,4,0.7816,0,card_expired,2,470,active,5.6,upi,regular,7.4,1,1
3241.6,0,0.7701,2,authentication_failed,4,130,canceled,2.4,card,vip,4.6,0,1
1174.25,3,0.8742,2,insufficient_funds,5,672,past_due,0.2,card,regular,1.8,0,0
5225.62,1,0.8752,2,card_expired,0,282,active,3.4,card,regular,6.7,1,1
2463.99,5,0.8319,2,insufficient_funds,0,16,active,6.0,upi,vip,0.7,0,1
9765.07,1,0.7737,1,gateway_timeout,1,33,trialing,0.7,wallet,enterprise,5.7,1,1
7264.27,5,0.6516,1,insufficient_funds,0,420,trialing,15.5,card,enterprise,0.1,1,1
4914.63,2,0.7388,0,authentication_failed,1,1183,paused,1.5,card,regular,1.3,0,1
2464.37,12,0.9419,0,insufficient_funds,4,47,active,5.5,upi,regular,1.6,0,1
1378.18,0,0.8538,0,insufficient_funds,2,204,past_due,0.3,upi,regular,0.4,0,0
7683.94,7,0.8784,0,gateway_timeout,0,140,active,4.0,netbanking,regular,1.6,1,1
3531.64,1,0.741,4,card_expired,0,111,past_due,4.0,upi,enterprise,7.3,1,1
1472.85,0,0.883,2,card_expired,1,332,past_due,4.6,netbanking,regular,0.1,1,1
1285.65,19,0.6846,2,insufficient_funds,0,5,past_due,2.1,upi,regular,3.2,0,0
1104.02,10,0.7462,2,network_error,0,287,active,9.8,card,regular,3.6,0,1
7706.53,0,0.6679,0,authentication_failed,1,33,past_due,2.4,card,enterprise,7.1,1,1
1500.25,10,0.7185,2,insufficient_funds,0,126,active,5.8,upi,regular,12.5,0,1
3939.52,8,0.7458,2,gateway_timeout,0,121,active,4.3,upi,regular,6.7,1,1
3203.26,6,0.259,3,insufficient_funds,0,97,canceled,3.5,upi,regular,5.9,1,1
4532.87,5,0.4448,3,insufficient_funds,3,761,canceled,3.9,upi,starter,6.0,1,0
10684.16,20,0.75,0,gateway_timeout,2,264,past_due,7.7,upi,enterprise,0.6,1,1
10315.21,2,0.8503,1,authentication_failed,0,126,trialing,10.8,upi,regular,8.4,0,1
3198.98,4,0.8326,0,insufficient_funds,1,32,active,6.6,wallet,starter,0.4,1,1
277.43,3,0.8733,3,network_error,1,27,active,3.9,upi,regular,0.8,1,1
2979.5,13,0.8542,4,insufficient_funds,0,299,past_due,1.7,upi,enterprise,3.2,1,1
4859.48,23,0.6325,1,insufficient_funds,0,48,past_due,2.1,netbanking,enterprise,17.6,1,1
4279.57,17,0.7649,2,card_expired,1,289,canceled,1.1,card,enterprise,6.9,0,1
5468.23,15,0.6983,2,card_expired,1,784,active,1.4,upi,enterprise,0.5,0,1
1036.63,41,0.6782,0,gateway_timeout,1,339,trialing,12.2,card,regular,0.3,1,1
5399.86,11,0.6917,3,authentication_failed,2,153,trialing,1.8,upi,regular,4.7,1,1
1208.45,13,0.406,5,card_expired,0,266,active,3.6,card,regular,0.5,0,1
7141.96,38,0.5182,2,gateway_timeout,4,39,active,0.1,card,enterprise,1.1,0,1
2270.67,0,0.9764,1,network_error,2,127,active,2.2,upi,regular,6.6,1,1
6387.57,9,0.8034,1,authentication_failed,3,191,active,7.5,card,enterprise,4.6,0,1
445.25,12,0.3614,0,insufficient_funds,1,101,active,10.4,card,regular,0.9,1,0
2820.06,23,0.5421,0,insufficient_funds,0,209,active,3.2,netbanking,regular,1.3,1,1
6304.48,20,0.6586,0,insufficient_funds,1,46,active,2.7,upi,enterprise,1.9,0,0
1486.54,17,0.9247,1,card_expired,1,389,active,0.1,card,enterprise,7.0,1,1
8130.73,27,0.665,3,insufficient_funds,0,115,active,2.4,upi,regular,2.3,1,1
5181.81,7,0.838,3,gateway_timeout,4,63,active,2.3,card,vip,5.7,1,1
4628.34,0,0.7091,4,insufficient_funds,0,171,active,4.0,upi,enterprise,6.3,0,1
2381.29,0,0.6258,0,authentication_failed,0,231,past_due,3.7,upi,regular,4.0,0,1
3493.26,7,0.888,1,insufficient_funds,1,177,active,7.2,upi,starter,7.1,0,1
4748.43,5,0.4852,1,network_error,0,17,active,0.1,card,starter,0.7,1,0
3397.67,5,0.7719,1,insufficient_funds,2,102,active,2.1,upi,enterprise,4.1,0,1
6191.83,4,0.6724,0,authentication_failed,0,60,active,1.3,upi,regular,12.8,0,1
3043.13,23,0.9408,1,authentication_failed,0,402,canceled,6.9,upi,regular,2.0,0,1
1329.95,4,0.6188,2,insufficient_funds,2,840,active,12.0,upi,regular,0.6,0,1
1403.57,18,0.7546,2,insufficient_funds,0,276,active,3.0,upi,regular,1.9,0,1
229.1,22,0.7433,1,insufficient_funds,1,653,active,5.7,netbanking,starter,2.0,1,1
1990.22,6,0.8509,0,insufficient_funds,1,416,active,9.5,netbanking,regular,11.9,1,1
7109.87,5,0.7679,2,insufficient_funds,5,15,active,2.5,upi,starter,14.8,0,0
8103.35,13,0.8739,0,authentication_failed,0,448,active,2.9,card,starter,5.1,0,1
1331.16,11,0.4505,0,insufficient_funds,0,309,paused,5.2,card,regular,4.0,1,1
16176.28,3,0.6697,5,insufficient_funds,0,72,active,30.0,upi,regular,2.2,0,0
3689.82,1,0.4481,0,insufficient_funds,0,97,active,5.2,upi,regular,4.4,1,1
12643.29,2,0.6584,1,insufficient_funds,1,358,active,3.0,netbanking,starter,0.6,1,1
6333.91,1,0.6248,1,insufficient_funds,1,666,active,0.7,netbanking,regular,9.0,0,1
6608.47,3,0.5631,4,gateway_timeout,1,59,active,4.6,wallet,enterprise,0.0,1,1
644.39,2,0.7178,2,insufficient_funds,2,368,trialing,4.2,card,regular,0.8,1,1
1442.25,9,0.3578,0,insufficient_funds,1,336,canceled,3.0,card,regular,2.5,1,1
244.27,29,0.6564,4,insufficient_funds,2,385,active,2.0,card,starter,1.1,1,1
6496.15,10,0.546,1,gateway_timeout,0,173,active,1.2,upi,vip,4.6,1,1
2311.31,24,0.7314,0,insufficient_funds,1,10,active,7.6,card,starter,17.1,1,1
7924.17,14,0.9796,2,insufficient_funds,2,36,active,3.1,upi,regular,11.3,0,1
2269.52,12,0.9177,2,network_error,1,138,active,5.4,wallet,starter,10.7,1,1
8755.52,5,0.8125,2,authentication_failed,2,321,active,3.3,wallet,enterprise,0.6,0,1
900.32,3,0.4597,1,gateway_timeout,0,444,active,14.8,netbanking,starter,3.9,0,0
1152.01,17,0.4346,1,card_expired,1,393,active,3.9,card,starter,18.9,0,0
2284.22,22,0.7845,2,insufficient_funds,3,298,active,0.1,upi,enterprise,3.6,1,1
2825.36,5,0.737,2,card_expired,0,438,past_due,2.3,upi,starter,1.9,1,0
2343.95,0,0.9157,1,gateway_timeout,3,211,active,5.6,card,enterprise,0.9,1,1
7412.14,14,0.6333,2,insufficient_funds,5,1,active,7.8,card,regular,5.0,1,0
709.89,3,0.9267,1,insufficient_funds,0,250,active,6.2,upi,regular,3.5,0,1
2363.29,0,0.5761,2,authentication_failed,0,499,unpaid,4.1,upi,regular,0.6,1,1
9277.39,15,0.6849,0,insufficient_funds,0,175,active,1.0,card,regular,2.5,0,1
545.66,6,0.8123,1,insufficient_funds,1,244,active,0.4,card,regular,5.0,0,1
14466.26,10,0.9352,4,network_error,2,516,trialing,1.7,upi,regular,3.0,1,1
21657.95,23,0.6983,1,insufficient_funds,0,556,past_due,3.3,card,starter,6.7,0,1
663.69,7,0.8742,0,authentication_failed,2,334,active,3.9,upi,regular,3.8,0,1
1921.42,6,0.5581,2,gateway_timeout,0,76,active,1.9,upi,enterprise,12.4,1,1
2529.27,3,0.8862,2,authentication_failed,0,24,active,3.1,card,regular,0.5,1,1
